#id	run	addr	len	ptrs	orig_hex	orig_text	translation
133	109	0x041832	11		f325990104ed2c0aee1d18	<F3>時ル<01><04><ED>界<0A><EE><1D><18>	
134	109	0x04183d	24	0x0400be	ed2c0370fc090405f984fe0af1f0c48018f0c48018f984ed	<ED>界<03>殺<FC><09><04><05><F9>ト<FE><0A><F1><F0>とタ<18><F0>とタ<18><F9>ト<ED>	
135	110	0x041856	12		fe00f1f0c48018f984fb19ed	<FE><00><F1><F0>とタ<18><F9>ト<FB><19><ED>	
136	111	0x041863	13		fe02f1f0c48018f984fb202fed	<FE><02><F1><F0>とタ<18><F9>ト<FB> 気<ED>	
137	112	0x041871	14		fe0cf1ed2c06fc0907dedffc0c00	<FE><0C><F1><ED>界<06><FC><09><07>中物<FC><0C><00>	
138	113	0x041880	11		ed2c09ed20fc0a20ed2c0a	<ED>界<09><ED> <FC><0A> <ED>界<0A>	
139	114	0x04188c	49	0x0400c0	fa01fbfe26ed20e3eb1920050520ed3cf367ad0083ed20f1fe1cf906ed24d3c401bdf906d4d2d9ed20fe1ce94103020612	<FA><01><FB><FE>手<ED> \n<EB><19> <05><05> <ED>者<F3>ァゅ<00>テ<ED> <F1><FE><1C><F9><06><ED>出もどす<F9><06>やめる<ED> <FE><1C><E9>Ａ<03><02><06><12>	
140	115	0x0418be	30	0x0400c2	fa01fddd18ed3cfe26ed20a6f1f57bafc3d3f53ff60cb601c5b2d6b3c001	<FA><01><FD>ん<18><ED>者<FE>手<ED> を<F1><A7B>っても<A3F><B0C>がないようだ	
141	116	0x0418dd	16		ed3cfe08ed20a6f1c4c5b4c3d3eed018	<ED>者<FE><08><ED> を<F1>となえても<EE>み<18>	
142	116	0x0418ed	23	0x0400c8	fa01f1ed3ce9089020eb19b601f508d8cfbedd21ee440c	<FA><01><F1><ED>者<E9><08>ミ <EB><19>が<A08>りません！<EE>Ｄ<0C>	
143	116	0x041904	30	0x0400ca	fa0120c401c9ed3c71728391ed20a6c2b8d9b6e3f624ddc301b8c001bbb2	<FA><01> どの<ED>者アイテム<ED> をつくるか\n<B24>んでください	
144	117	0x041923	23	0x0400cc	fa0120ed3ceb19ed20c6f5b1bdf12071728391a6ee1819	<FA><01> <ED>者<EB><19><ED> に<AB1>す<F1> アイテムを<EE><18><19>	
145	117	0x04193a	27	0x0400ce	fa01ed3cfe26ed20a6f1f615c3c3d3d6dbbcb2c301bdb63fee0d0c	<FA><01><ED>者<FE>手<ED> を<F1><B15>ててもよろしいですか？<EE><0D><0C>	
146	117	0x041955	11	0x0400d0	fa01939d7d80b0a6ee1819	<FA><01>モンスターを<EE><18><19>	
147	117	0x041960	43	0x0400d2	fe1ecfcc203a20fe1ed1cc203a20fe1eafcc20fe1eb0cc20fe1eb1cc20fe1eb2cc20fe1eb3cc20fe1eb4cc	<FE><1E>まふ 石 <FE><1E>むふ 石 <FE><1E>っふ <FE><1E>ーふ <FE><1E>あふ <FE><1E>いふ <FE><1E>うふ <FE><1E>えふ	
148	118	0x04198c	24	0x0400d4	ed2c03fc07040509f9080a09f9080a09f9080a06fc070708	<ED>界<03><FC><07><04><05><09><F9><08><0A><09><F9><08><0A><09><F9><08><0A><06><FC><07><07><08>	
149	119	0x0419a5	32	0x0400d6	fa01fe20c9f1f5072728485029b601f1ed3cf3697f0083ed20f51fb601afc021	<FA><01><FE> の<F1><A07>力（ＨＰ）が<F1><ED>者<F3>ゥソ<00>テ<ED> <A1F>がった！	
150	120	0x0419c6	16	0x0400d8	fa01fe20c9f1f720f721272841eeb019	<FA><01><FE> の<F1><F7> <F7>！力（Ａ<EE>ー<19>	
151	120	0x0419d6	16	0x0400da	fa01fe20c9f1f72bf539272844eeb019	<FA><01><FE> の<F1><F7>十<A39>力（Ｄ<EE>ー<19>	
152	120	0x0419e6	17	0x0400dc	fa01fe20c9f1bdca01d4bb284458eeb119	<FA><01><FE> の<F1>すばやさ（ＤＸ<EE>あ<19>	
153	120	0x0419f7	20	0x0400de	fa01fe20c9f1f400f5faf720f72127284deeb019	<FA><01><FE> の<F1><F4><00><AFA><F7> <F7>！力（Ｍ<EE>ー<19>	
154	120	0x041a0b	33	0x0400e0	fa01fe20c9f1ed3cfe08ed20b601f19a8d0199ed3cf3697f0081ed20c6c5afc021	<FA><01><FE> の<F1><ED>者<FE><08><ED> が<F1>レベル<ED>者<F3>ゥソ<00>チ<ED> になった！	
155	121	0x041a2d	34	0x0400e2	fa01fbfe20ed20b601f1ed3cfe08ed20c9f1f400f5faa6f57bb4d9d6b3c6c5afc021	<FA><01><FB><FE> <ED> が<F1><ED>者<FE><08><ED> の<F1><F4><00><AFA>を<A7B>えるようになった！	
156	122	0x041a50	13	0x0400e4	fa01fe26caf1b8c001b9c1afc0	<FA><01><FE>手は<F1>くだけちった	
157	123	0x041a5e	15	0x0400c6	fa01fbfe30ed20c9f534c2f1ee371a	<FA><01><FB><FE>０<ED> の<A34>つ<F1><EE>７<1A>	
158	123	0x041a6d	17	0x0400e6	fa01fbfe30ed20c6d6d8f1eb00c9ee111a	<FA><01><FB><FE>０<ED> により<F1><EB><00>の<EE><11><1A>	
159	123	0x041a7e	22	0x0400e8	2d2d2d2d2df9862d2d2d202d2d202d2d202d2d202d2d	腕腕腕腕腕<F9>ニ腕腕腕 腕腕 腕腕 腕腕 腕腕	
160	124	0x041a95	14	0x0400ea	fe00f986fe0cfe10fe12fe14fe04	<FE><00><F9>ニ<FE><0C><FE><10><FE><12><FE><14><FE><04>	
161	125	0x041aa4	18	0x0400ec	fa01ed3cfe20c9f14850ca4d4158c301bd21	<FA><01><ED>者<FE> の<F1>ＨＰはＭＡＸです！	
162	126	0x041ab7	29	0x0400ee	fa01ed3cfe20ed20c9f14850b601ed3cf3697f0183ed20f63ff520bcc0	<FA><01><ED>者<FE> <ED> の<F1>ＨＰが<ED>者<F3>ゥゾテ<ED> <B3F><A20>した	
163	127	0x041ad5	227	0x0400f0	ed2c03fc140405f0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91bf0c4b91b06fc140708ed20f202021e01464c47202030313233343536373839414243444546f203040308303030303030303030303030303030303030303030303030f2020d1e01505459f9044850204150204450204458204d50f208141e0153562041542041582053542058f202150307444247574c4b535220434e47534345	<ED>界<03><FC><14><04><05><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><F0>とけ<1B><06><FC><14><07><08><ED> <F2><02><02><1E><01>ＦＬＧ  ０１２３４５６７８９ＡＢＣＤＥＦ<F2><03><04><03><08>００００００００００００００００００００００００<F2><02><0D><1E><01>ＰＴＹ<F9><04>ＨＰ ＡＰ ＤＰ ＤＸ ＭＰ<F2><08><14><1E><01>ＳＶ ＡＴ ＡＸ ＳＴ Ｘ<F2><02><15><03><07>ＤＢＧＷＬＫＳＲ ＣＮＧＳＣＥ	
164	128	0x041bb9	4		09f9150a	<09><F9><15><0A>	
165	129	0x041bbe	133	0x0400f2	ed2c03fc040405f0c4441cf0c4441cf0c4441cf0c4441cf0c4441cf0c4441cf0c4441cf0c4441cf0c4441cf0c4441cf0c4441cf0c4441cf0c4441cf0c4441cf0c4441cf0c4441cf0c4441c06fc040708ed20f21902040154494d45f21905040145434e54f219080401534d4150f2190b0401414354f2190e0401534e44f21911040149544d	<ED>界<03><FC><04><04><05><F0>とＤ<1C><F0>とＤ<1C><F0>とＤ<1C><F0>とＤ<1C><F0>とＤ<1C><F0>とＤ<1C><F0>とＤ<1C><F0>とＤ<1C><F0>とＤ<1C><F0>とＤ<1C><F0>とＤ<1C><F0>とＤ<1C><F0>とＤ<1C><F0>とＤ<1C><F0>とＤ<1C><F0>とＤ<1C><F0>とＤ<1C><06><FC><04><07><08><ED> <F2><19><02><04><01>ＴＩＭＥ<F2><19><05><04><01>ＥＣＮＴ<F2><19><08><04><01>ＳＭＡＰ<F2><19><0B><04><01>ＡＣＴ<F2><19><0E><04><01>ＳＮＤ<F2><19><11><04><01>ＩＴＭ	
166	130	0x041c44	4		09f9050a	<09><F9><05><0A>	
167	131	0x041c49	42	0x0400f4	fa01f904ed3cfe26ed20b601f1f9041fafc3b2c021e943fa01f904c001dab601f57bb2cfbdb63feae90d	<FA><01><F9><04><ED>者<FE>手<ED> が<F1><F9><04><1F>っていた！<E9>Ｃ<FA><01><F9><04>だれが<A7B>いますか？<EA><E9><0D>	
168	132	0x041c74	0	0x0400f6			
169	133	0x041c75	22	0x0400f8	e1807c00e100c8bdc0e90893e90106e9057f000ae937	→タシ<00>→<00>ねすた<E9><08>モ<E9><01><06><E9><05>ソ<00><0A><E9>７	
170	134	0x041c8c	15	0x0400c4,0x0400fa	fa01fbfe26ed20a6f126c61fdac021	<FA><01><FB><FE>手<ED> を<F1>手に<1F>れた！	
171	135	0x041c9c	26	0x0400fc	f0c4a41c7aee951cfa01fbfe26ed20a6f1ed3cf36ead0082ed20	<F0>と、<1C>コ<EE>ユ<1C><FA><01><FB><FE>手<ED> を<F1><ED>者<F3>ョゅ<00>ツ<ED> 	
172	136	0x041cb7	51	0x0400fe	fa01e91500f90553415645bccfbdb63ff1f0c40d0ce940e31ce93120e942e938e933e903f0c4ed1ce940eb1ce942e91580e937	<FA><01><E9><15><00><F9><05>ＳＡＶＥしますか？<F1><F0>と<0D><0C><E9>輪\n<1C><E9>１ <E9>Ｂ<E9>８<E9>３<E9><03><F0>と<ED><1C><E9>輪<EB><1C><E9>Ｂ<E9><15>タ<E9>７	
173	137	0x041ceb	78		e936f90553415645bccfbcc021e94320207901b091a6f5f3b9cfbdb63fee0d0ce92317ee491ce92318ee491c20bcb6ca01c8c9c5b6c6e3eb19a6d0c2b9c0b601e3badaf6adf51ff534c3cfbedd21	<E9>６<F9><05>ＳＡＶＥしました！<E9>Ｃ  ゲームを<AF3>けますか？<EE><0D><0C><E9>兵<17><EE>Ｉ<1C><E9>兵<18><EE>Ｉ<1C> しかばねのなかに\n<EB><19>をみつけたが\nこれ<BAD><A1F><A34>てません！	
174	138	0x041d3a	18		ed34badab2bc01aeb3f534c3cfbedd21ed20	<ED>４これいじょう<A34>てません！<ED> 	
175	139	0x041d4d	45		e90b00e90a20e92114e90a18e92114e90a20e92114e90a18e92114e90a20e92114e90a18e92114e90b80e92114	<E9><0B><00><E9><0A> <E9>！<14><E9><0A><18><E9>！<14><E9><0A> <E9>！<14><E9><0A><18><E9>！<14><E9><0A> <E9>！<14><E9><0A><18><E9>！<14><E9><0B>タ<E9>！<14>	
176	140	0x041d7b	42		e90a20e92114e90a18e92114e90a20e92114e90a18e92114e90a20e92114e90a18e92114e90a20e92114	<E9><0A> <E9>！<14><E9><0A><18><E9>！<14><E9><0A> <E9>！<14><E9><0A><18><E9>！<14><E9><0A> <E9>！<14><E9><0A><18><E9>！<14><E9><0A> <E9>！<14>	
177	141	0x041da6	45		e90a18e92114fb20bac9eb1acae3bcd3cd01c6c301b7cfbde7bcd3cd01c4bcc3f57bb2cfbdb63ff1f0c425deec	<E9><0A><18><E9>！<14><FB> この<EB><1A>は\nしもべにできます<E7>しもべとして<A7B>いますか？<F1><F0>と時中<EC>	
178	142	0x041dd4	15		fb20eb1ab601bcd3cd01c6c5afc021	<FB> <EB><1A>がしもべになった！	
179	143	0x041de4	5		e9215ae937	<E9>！Ｚ<E9>７	
180	144	0x041dea	15		f2010b1c06fbe90940e90a18e92128	<F2><01><0B><1C><06><FB><E9><09>輪<E9><0A><18><E9>！（	
181	145	0x041dfa	24		f0c4ea1d20eb04cae3eb19a626c61fdac021e908c2eee41d	<F0>と<EA><1D> <EB><04>は\n<EB><19>を手に<1F>れた！<E9><08>つ<EE>★<1D>	
182	145	0x041e12	15	0x0408aa	fb8e7ef8b1c6b72120f522afc3d621	<FB>ホセ<F8>あにき！ <A22>ってよ！	
183	146	0x041e22	58	0x0408ac	a2f64af506c001afc3b2b3c9c6e3cfafb8d7c001a5a5e7f50db6c620b1c6b7c962b3c4b5d8e3eb15c9f56ac63db6f56ebad9b6d3e3bcdac5b2c5	「<B4A><A06>だっていうのに\nまっくらだ‥‥<E7><A0D>かに あにきの言うとおり\n<EB><15>の<A6A>に何か<A6E>こるかも\nしれないな	
184	147	0x041e5d	89	0x0408ae	a2c301d320c001b6d7afc3e3baddc5f500c62ab6c5b8c3d3e7bac9f634c9b2c0c001b7c6b1d9e3b1c9eb15c9f56ab601a5a5e7d3bcd362b2f593b4c9c4b5d8c001c4e3bcc0d7a5a5e7a5a5a5b2d4e3bfddc5f5c8cac8b4d6c5	「でも だからって\nこんな<A00>に行かなくても<E7>この<B34>のいただきにある\nあの<EB><15>の<A6A>が‥‥<E7>もしも言い<A93>えのとおりだと\nしたら‥‥<E7>‥‥‥いや\nそんな<AC8>はねえよな	
185	148	0x041eb7	23	0x0408b0	a2b120b1c6b721e7c5c620bfddc5c6f5c1b2c301ddc001	「あ あにき！<E7>なに そんなに<AC1>いでんだ	
186	149	0x041ecf	42	0x0408b2	a2eb15c001b63dc001b6e39fd7c8b4b9c401a5a5e7b1c6b7c92ab8c4bac001afc0d7e3b5dad32ab8be01	「<EB><15>だか何だか\n知らねえけど‥‥<E7>あにきの行くとこだったら\nおれも行くぜ	
187	150	0x041efa	48	0x0408b4	a2cfc00120c9ce01d9c9b6b23fe7dd3f21eae9213cec20a5a5b1c6b7e3cfc0c5c6b6f54cc201b2c3b8d9d6e9211ee917	「まだ のぼるのかい？<E7>ん？！<EA><E9>！者<EC> ‥‥あにき\nまたなにか<A4C>づいてくるよ<E9>！<1E><E9><17>	
188	151	0x041f2b	62	0x0408b6	fb8e7ef8b4afe3f5dadaafc320c401b3b2b3bac43fe7b1c6b720bfd8acc5b2d621e7b5dac001afc320b6b8ba01f635d2c3e3babacfc3013bc0ddc001be01	<FB>ホセ<F8>えっ\n<ADA>れって どういうこと？<E7>あにき そりゃないよ！<E7>おれだって かくご<B35>めて\nここまで来たんだぜ	
189	152	0x041f6a	80	0x0408b8	a2a5a5dcb6afc0d6e3badcb2f573bcc1acafc3bbe7b1c6b7ca20b2c1c401f635d2c0d7e3be01afc0b2f575b6c8b4d3ddc5e7bc01ac20b5daf50ec301f522afc3d9e32fa8c2b9c3d6eae9211ee9075d00	「‥‥わかったよ\nこわい<A73>しちゃってさ<E7>あにきは いちど<B35>めたら\nぜったい<A75>かねえもんな<E7>じゃ おれ<A0E>で<A22>ってる\n気ぃつけてよ<EA><E9>！<1E><E9><07>備<00>	
190	153	0x041fbb	171	0x0408ba	e9211ef201061c06e90940f0c46720e6f0c46720e8f52bb7f51ac9f540d6d8e865f0c46720e6e9213c205cb920eb14c401d3f1e3f55ff560c925ca3bc0c9c001a5a5e8dcb6015ef52ac6f636b7f5adc1c0d9f1e3bfc9f594f574c9f5a7d0a6f615c3e8b2cfdcbcb7f1e3dcb601f621f622a620c5b801bbd2d6e8f52ac6cbdaccbcf1e3dcb601f55ff560a6f522c2b601d6b2e6e9213ca2dcdacaeb00a5a5e6a2dcdababfcaf637f638c5d8	<E9>！<1E><F2><01><06><1C><06><E9><09>輪<F0>とァ <E6><F0>とァ <E8><A2B>き<A1A>の<A40>より<E8>今<F0>とァ <E6><E9>！者 闇け <EB><14>ども<F1>\n<A5F><A60>の時は来たのだ‥‥<E8>わが大<A2A>に<B36>き<AAD>ちたる<F1>\nその<A94><A74>の<AA7>みを<B15>て<E8>いまわしき<F1>\nわが<B21><B22>を なぐさめよ<E8><A2A>にひれふし<F1>\nわが<A5F><A60>を<A22>つがよい<E6><E9>！者「われは<EB><00>‥‥<E6>「われこそは<B37><B38>なり	
191	154	0x042067	13		20dcdaca20d2bb01d2c0d8a5a5	 われは めざめたり‥‥	
192	155	0x042075	9	0x040400	f201031c06f0c46720	<F2><01><03><1C><06><F0>とァ 	
193	156	0x04207f	35	0x040402	f201031c06a2f51ac6f510bc01d7dabcf51bf51cc9c4b7a6e365babff5d6d8f5b1bbdd	<F2><01><03><1C><06>「<A1A>に<A10>じられし<A1B><A1C>のときを\n今こそ<AD6>り<AB1>さん	
194	157	0x0420a3	19	0x040404	f201151c06a2dcc0bccae3f400f505eb01a5a5	<F2><01><15><1C><06>「わたしは\n<F4><00><A05><EB><01>‥‥	
195	158	0x0420b7	16	0x040406	a2f400f51deb03c301ba01bb01b2cfbd	「<F4><00><A1D><EB><03>でございます	
196	159	0x0420c8	18	0x040408	a2f400f401eb02e3f51ef51fb2c0bccfbcc0	「<F4><00><F4><01><EB><02>\n<A1E><A1F>いたしました	
197	160	0x0420db	170	0x04040a	fbeb01f8dcdad7eb00bbcfc9f520f521a6e3f522c1dccb01c3b5d8cfbcc0e7c5ddc5d8c4ba01f523a6e3b5f524bcc2b9b8c001bbb2e5f201031c06e90940e9215aa2f5b2bdc9c001a5a5e8eb10c4e94320eb16a6f525c9d9e3b1c9eb14c401d3a621e8bfbcc3f51bf51c5be3b1c93cc401d3c6b3ca01dcdac0e3eb1ca6f5d6d8f5b1bbc8ca01c5d7c7e6e909c0f201151c06fbeb01f8bcaeb3c1bcc3b5d8cfbde94320c0c001c1c6a5a5	<FB><EB><01><F8>われら<EB><00>さまの<A20><A21>を\n<A22>ちわびておりました<E7>なんなりとご<A23>を\nお<A24>しつけください★<F2><01><03><1C><06><E9><09>輪<E9>！Ｚ「<AB2>すのだ‥‥<E8><EB><10>と<E9>Ｃ <EB><16>を<A25>のる\nあの<EB><14>どもを！<E8>そして<A1B><A1C>前\nあの者どもにうばわれた\n<EB><1C>を<AD6>り<AB1>さねばならぬ<E6><E9><09>た<F2><01><15><1C><06><FB><EB><01><F8>しょうちしております<E9>Ｃ ただちに‥‥	
198	161	0x042186	63	0x04040c	f201031c06a2c5ddc4bcc3d3e3c2b801c5dcbec5b9daca01e8eb10d6a5a5e8b5cfb4c9f528b601e3c401dacec401c9d3c9b6e3dcdab601f529b4c3b8dad6b3	<F2><01><03><1C><06>「なんとしても\nつぐなわせなければ<E8><EB><10>よ‥‥<E8>おまえの<A28>が\nどれほどのものか\nわれが<A29>えてくれよう	
199	162	0x0421c6	184	0x04040e	fbeb03f8eb10c9f5e9cae3c401bac6d3f402b1c0d8cfbec7e7f52af50ef52bb8c6f52ca6f546bcc0b6e3b1d9b2caa5a5e5f201031c06a2b2d4e3eb10ca22b7c3b2d9e8dcb6d9c9c001a5a5e6f201151c06fbeb03f8eb14c401d3caf400f512b601f520f521bcc0c4e3bbdcb701c0c3c3b5d8cfbdb601a5a5e7cfc001f52db6f52ef52fb6e3cab6d8b6c8c3b2d9d6b3c301bde5f201031c06a265c6dcb6d9a5a5e8eb14c0c1ca63a6d3afc3e3bfc9f52ef52fa69fd9c9c001	<FB><EB><03><F8><EB><10>の<AE9>は\nどこにも<F4><02>あたりませぬ<E7><A2A><A0E><A2B>くに<A2C>を<A46>したか\nあるいは‥‥★<F2><01><03><1C><06>「いや\n<EB><10>は生きている<E8>わかるのだ‥‥<E6><F2><01><15><1C><06><FB><EB><03><F8><EB><14>どもは<F4><00><A12>が<A20><A21>したと\nさわぎたてておりますが‥‥<E7>まだ<A2D>か<A2E><A2F>か\nはかりかねているようです★<F2><01><03><1C><06>「今にわかる‥‥<E8><EB><14>たちは死をもって\nその<A2E><A2F>を知るのだ	
200	163	0x04227f	87	0x040410	fbeb02f8eb00bbcfe8b2cf31f525e3eb16d7bcb7f530a6e3f531f402b2c0bccfbcc0e5f201031c06a2b3d1a5a5e6f201151c06fbeb02f8bfc9f530a5a5e7eb1aa6f532f533c6b1d4c2d927a6e3f534afc3b5d9d6b3c301	<FB><EB><02><F8><EB><00>さま<E8>いま１<A25>\n<EB><16>らしき<A30>を\n<A31><F4><02>いたしました★<F2><01><03><1C><06>「うむ‥‥<E6><F2><01><15><1C><06><FB><EB><02><F8>その<A30>‥‥<E7><EB><1A>を<A32><A33>にあやつる力を\n<A34>っておるようで	
201	164	0x0422d7	89	0x040412	fbeb01f8bfd4c2c9f535f53620dcc0b8bcd2c6e3b5cfb6beb8c001bbdaca01a5a5e5f201031c06a2bfdac6cab5d6ca01c7e8dcdab6012ab6bd01bcc3e3c401b3bcc3bac9f5f2d8a6e3bcbd01d2d9bac4b601c301b7d6b3b621	<FB><EB><01><F8>そやつの<A35><A36> わたくしめに\nおまかせくだされば‥‥★<F2><01><03><1C><06>「それにはおよばぬ<E8>われが行かずして\nどうしてこの<AF2>りを\nしずめることができようか！	
202	165	0x042331	182	0x040414	fbeb02f8eb00bbcfe3b2d7c7f537f538c301cab1d8cfbdb601a5e7f520f521bbdac3f506d3c5b2f539f52cd5b4e94320f52ac6f53ad820f53bb8c001b9c301e3b527caf53cafc3b2b7cfbde7cfbcc3d4e3f6bbf6bca6b5f57bb2c6c5d9c4c5daca01e3c5b5c9bac4a5a5e7eb18c9f53dd8c6cae3b8dab801dad3ba01f53ef53fb8c001bbb2e7cfbd01caeb14c401d3c9f605a6e3b5c4bd01dad9b601d6dbbcb2b6c4e5e9213ca2f51ab601c4d3c6b1d7ddbac4a6a5a5	<FB><EB><02><F8><EB><00>さま\nいらぬ<A37><A38>ではありますが‥<E7><A20><A21>されて<A06>もない<A39><A2C>ゆえ<E9>Ｃ <A2A>に<A3A>り <A3B>くだけで\nお力は<A3C>っていきます<E7>ましてや\n<BBB><BBC>をお<A7B>いになるとなれば\nなおのこと‥‥<E7><EB><18>の<A3D>りには\nくれぐれもご<A3E><A3F>ください<E7>まずは<EB><14>どもの<B05>を\nおとずれるがよろしいかと★<E9>！者「<A1A>がともにあらんことを‥‥	
203	166	0x0423e8	91	0x040416	fbeb01f8eb00bbcfe7cfc001cfc001eb18b601e3f5b4f669c301bde7c401b3b6eb14c9f502c301b527a6e3f5d6d8f5b1bcc3b8c001bbb2e5f201061c06e9211ea2dcb6afc3b5d9e8eb2e20bbb601afc3b2dbe6f201151c06a2caaf	<FB><EB><01><F8><EB><00>さま<E7>まだまだ<EB><18>が\n<AB4><B69>です<E7>どうか<EB><14>の<A02>でお力を\n<AD6>り<AB1>してください★<F2><01><06><1C><06><E9>！<1E>「わかっておる<E8><EB>。 さがっていろ<E6><F2><01><15><1C><06>「はっ	
204	167	0x042444	67	0x04049c	fbeb01f8f5caf52fc5eb1aa6e3f5b6dac3cfb2d8cfbcc0c9c301e7d6dbbcb9daca01e3b5f57bb2c6c5afc3d0c3b8c001bbb2e5e9211ea2c301ca20b52fa6c2b9c3a5a5	<FB><EB><01><F8><ACA><A2F>な<EB><1A>を\n<AB6>れてまいりましたので<E7>よろしければ\nお<A7B>いになってみてください★<E9>！<1E>「では お気をつけて‥‥	
205	168	0x042488	26	0x040418	fb23f401f8d13f20b1d4bcb29482a5a5e7bfbaa6f541b8c5af21	<FB>兵<F4><01><F8>む？ あやしいヤツ‥‥<E7>そこを<A41>くなっ！	
206	169	0x0424a3	12	0x04041a	f201061c06a223f401b6a5a5	<F2><01><06><1C><06>「兵<F4><01>か‥‥	
207	170	0x0424b0	108	0x04041c	fb23f401f8bfbaa6f541b8c5c4a5a5e520b2d4a5a520f522c3e7cf20cfbbb621f1e9213c20b55bb601eb15c5c9b6a5a53fe5f201061c06a2eb14ca20d0c5e3dcdaa6bfb3f543cc01a5a5e8eb16cac401bac6b2d93fe8f544b4dba5a5e8bbb120f544b4d9c9c00123f401d621	<FB>兵<F4><01><F8>そこを<A41>くなと‥‥★ いや‥‥ <A22>て<E7>ま まさか！<F1><E9>！者 お前が<EB><15>なのか‥‥？★<F2><01><06><1C><06>「<EB><14>は みな\nわれをそう<A43>ぶ‥‥<E8><EB><16>はどこにいる？<E8><A44>えろ‥‥<E8>さあ <A44>えるのだ兵<F4><01>よ！	
208	171	0x04251d	28	0x040420	fb23f401f89fd7dd2120b5dacadcb6d7dde7c0a5a5f545b9c3b8da21	<FB>兵<F4><01><F8>知らん！ おれはわからん<E7>た‥‥<A45>けてくれ！	
209	172	0x04253a	49	0x040426	a27cb06fe7f5f7b8c52120f5f7b2c0d7e3f402c2b6afc1acb3bf0121e5e9211ea2c001afc3a5a5e9211e20c001afc3a5a5	「シーッ<E7><AF7>くな！ <AF7>いたら\n<F4><02>つかっちゃうぞ！★<E9>！<1E>「だって‥‥<E9>！<1E> だって‥‥	
210	173	0x04256c	32	0x040428	f201061c06a224c3bab2e8bfbac6f546dac3b2d9c9cae3dcb6afc3b5d9c9c001	<F2><01><06><1C><06>「出てこい<E8>そこに<A46>れているのは\nわかっておるのだ	
211	174	0x04258d	8	0x04042a	a2c1afb8bcaeb321	「ちっくしょう！	
212	175	0x042596	109	0x04042c	a2b5a5a5b5cfb4e3eb1ac9759480018fc001c5af21e7d6b8d320b6b1c1acdda621e5f201061c06a2eb1ee6f201151c06a2c5ddb662afc3d0db21e7f547b23c727c0192bcc3e3c5c6b60120f692bcb2ddc00121e5e9211ea2c6b2c1acdda5a5e5f201061c06e9211ea2eb1ea5a5	「お‥‥おまえ\n<EB><1A>のオヤダマだなっ！<E7>よくも かあちゃんを！★<F2><01><06><1C><06>「<EB><1E><E6><F2><01><15><1C><06>「なんか言ってみろ！<E7><A47>い者イジメして\nなにが <B92>しいんだ！★<E9>！<1E>「にいちゃん‥‥★<F2><01><06><1C><06><E9>！<1E>「<EB><1E>‥‥	
213	176	0x042604	91	0x04042e	fbeb01f8eb00bbcfe3b5f522c1b8c001bbb2e5f201061c06a2cfc020b5cfb4b6e6f201151c06fbeb01f8eb03c6f561cec401c9e323f401a6f549dcbec3b5d8cfbde7bfc923f401b601eb16c9f54af54ba6e39fafc3b2d9b6c4a5a5	<FB><EB><01><F8><EB><00>さま\nお<A22>ちください★<F2><01><06><1C><06>「また おまえか<E6><F2><01><15><1C><06><FB><EB><01><F8><EB><03>に<A61>ほどの\n兵<F4><01>を<A49>わせております<E7>その兵<F4><01>が<EB><16>の<A4A><A4B>を\n知っているかと‥‥	
214	177	0x042660	209	0x040430	fbeb03f8d4cad820eb16d2cae3bac9f54cb8c6b5d8cfbcc0e7babad6d8bd01afc4f54dc6e374979dc9f519f551c4d6ca01dad9e3eb1bb601ba01bb01b2cfbde7c401b3d4d7bfbac6e3f606ddc301b2d9d6b3c301bde5f201061c06a2b3d1e6f201151c06fbeb03f8c0c001e32fb601b6d8c5bac4b601a5a5e5e9211ef201061c06a2f524bcc3d0d6e6f201151c06fbeb03f8cab2e7d4c2cafbeb17ed20c927a6e3f534afc3b2d9d3c9c4e33edcdacfbde5f201061c06a2eb17a6a5a53fe8dcdac9eb1cd6d8e327a6f552d024bcc0b6a5a5	<FB><EB><03><F8>やはり <EB><16>めは\nこの<A4C>くにおりました<E7>ここよりずっと<A4D>に\nエランの<A19><A51>とよばれる\n<EB><1B>がございます<E7>どうやらそこに\n<B06>んでいるようです★<F2><01><06><1C><06>「うむ<E6><F2><01><15><1C><06><FB><EB><03><F8>ただ\n気がかりなことが‥‥★<E9>！<1E><F2><01><06><1C><06>「<A24>してみよ<E6><F2><01><15><1C><06><FB><EB><03><F8>はい<E7>やつは<FB><EB><17><ED> の力を\n<A34>っているものと\n思われます★<F2><01><06><1C><06>「<EB><17>を‥‥？<E8>われの<EB><1C>より\n力を<A52>み出したか‥‥	
